Player,MIN,PTS,AS,Res_pts_min,Res_as_min
長谷川技,12.132641509433961,1.320754716981132,0.5660377358490566,-2.9858281672329596,-0.575304443716597
長谷川暢,17.8622033898305,6.203389830508475,2.0847457627118646,-1.1698402161699653,0.3425312843716266
長野誠史,16.21018181818182,5.4,2.4909090909090907,-1.0890145742249526,0.9219459047449736
関野剛平,15.030666666666669,4.133333333333334,0.7833333333333333,-1.724366514218782,-0.6619313929266716
阿部友和,5.12439024390244,1.3658536585365855,0.8292682926829268,0.810313926646731,0.4228975011945706
阿部諒,20.12099999999999,5.583333333333333,1.85,-2.9988778465903154,-0.12909966082871893
青木保憲,4.733673469387756,1.3061224489795917,0.7959183673469388,0.9597069944611427,0.4305229403582117
須田侑太郎,19.127551020408163,6.285714285714286,1.510204081632653,-1.764770811497514,-0.3647103056021117
須藤昂矢,9.882777777777777,2.9444444444444446,0.5,-0.15793847253980164,-0.4053938085400748
頓宮裕人,8.031864406779661,1.11864406779661,0.2711864406779661,-0.9930700414103375,-0.440097836403958
飴谷由毅,4.8966666666666665,1.5555555555555556,0.16666666666666666,1.1219008606954401,-0.21582223084878424
駒水大雅ジャック,2.283478260869565,0.6739130434782609,0.06521739130434782,1.6389214535653234,-0.04322044309321531
高原晟也,4.714285714285714,1.7142857142857142,0.14285714285714285,1.3782472144823636,-0.22050504577594293
高島紳司,15.682727272727272,4.363636363636363,1.0909090909090908,-1.8430674477567255,-0.4227387270222911
高橋耕陽,8.992,3.3636363636363638,0.7090909090909091,0.73802657549377,-0.1028849903308503
鵤誠司,21.4148275862069,5.241379310344827,2.6379310344827585,-4.03333031514669,0.5231447064758652
齋藤拓実,26.001818181818177,12.49090909090909,5.6,0.7610934751305063,3.0041654450645248
